,dIntervalStart,nEnteredAcd,Start
3405,4/6/2022 11:15,1,2022-04-06 11:15:00
3406,4/6/2022 11:30,1,2022-04-06 11:30:00
3407,4/6/2022 11:45,1,2022-04-06 11:45:00
3408,4/6/2022 12:00,1,2022-04-06 12:00:00
3409,4/6/2022 12:15,1,2022-04-06 12:15:00
3410,4/6/2022 12:30,1,2022-04-06 12:30:00
3411,4/6/2022 12:45,1,2022-04-06 12:45:00
3412,4/6/2022 13:00,1,2022-04-06 13:00:00
3413,4/6/2022 13:15,1,2022-04-06 13:15:00
3414,4/6/2022 13:30,1,2022-04-06 13:30:00
3415,4/6/2022 13:45,1,2022-04-06 13:45:00
3416,4/6/2022 14:00,1,2022-04-06 14:00:00
3417,4/6/2022 14:15,1,2022-04-06 14:15:00
3418,4/6/2022 14:30,1,2022-04-06 14:30:00
3419,4/6/2022 14:45,1,2022-04-06 14:45:00
3420,4/6/2022 15:00,1,2022-04-06 15:00:00
3421,4/6/2022 15:15,1,2022-04-06 15:15:00
3422,4/6/2022 15:30,1,2022-04-06 15:30:00
3423,4/6/2022 15:45,1,2022-04-06 15:45:00
3424,4/6/2022 16:00,1,2022-04-06 16:00:00
3425,4/6/2022 16:15,1,2022-04-06 16:15:00
3426,4/6/2022 16:30,1,2022-04-06 16:30:00
3427,4/6/2022 16:45,1,2022-04-06 16:45:00
3428,4/6/2022 17:00,1,2022-04-06 17:00:00
3429,4/6/2022 17:15,1,2022-04-06 17:15:00
3430,4/6/2022 17:30,1,2022-04-06 17:30:00
3431,4/6/2022 17:45,1,2022-04-06 17:45:00
3432,4/6/2022 18:00,1,2022-04-06 18:00:00
3433,4/6/2022 18:15,1,2022-04-06 18:15:00
3434,4/6/2022 18:30,1,2022-04-06 18:30:00
3435,4/6/2022 18:45,1,2022-04-06 18:45:00
3436,4/6/2022 19:00,1,2022-04-06 19:00:00
3437,4/6/2022 19:15,1,2022-04-06 19:15:00
3438,4/6/2022 19:30,1,2022-04-06 19:30:00
3439,4/6/2022 19:45,1,2022-04-06 19:45:00
3440,4/6/2022 1:00,1,2022-04-06 01:00:00
3441,4/6/2022 1:15,1,2022-04-06 01:15:00
3442,4/6/2022 1:30,1,2022-04-06 01:30:00
3443,4/6/2022 1:45,1,2022-04-06 01:45:00
3444,4/6/2022 20:00,1,2022-04-06 20:00:00
3445,4/6/2022 20:15,1,2022-04-06 20:15:00
3446,4/6/2022 20:30,1,2022-04-06 20:30:00
3447,4/6/2022 20:45,1,2022-04-06 20:45:00
3448,4/6/2022 21:00,1,2022-04-06 21:00:00
3449,4/6/2022 21:15,1,2022-04-06 21:15:00
3450,4/6/2022 21:30,1,2022-04-06 21:30:00
3451,4/6/2022 21:45,1,2022-04-06 21:45:00
3452,4/6/2022 22:00,1,2022-04-06 22:00:00
3453,4/6/2022 22:15,1,2022-04-06 22:15:00
3454,4/6/2022 22:30,1,2022-04-06 22:30:00
3455,4/6/2022 22:45,1,2022-04-06 22:45:00
3456,4/6/2022 23:00,1,2022-04-06 23:00:00
3457,4/6/2022 23:15,1,2022-04-06 23:15:00
3458,4/6/2022 23:30,1,2022-04-06 23:30:00
3459,4/6/2022 23:45,1,2022-04-06 23:45:00
3460,4/6/2022 2:00,1,2022-04-06 02:00:00
3461,4/6/2022 2:15,1,2022-04-06 02:15:00
3462,4/6/2022 2:30,1,2022-04-06 02:30:00
3463,4/6/2022 2:45,1,2022-04-06 02:45:00
3464,4/6/2022 3:00,1,2022-04-06 03:00:00
3465,4/6/2022 3:15,1,2022-04-06 03:15:00
3466,4/6/2022 3:45,1,2022-04-06 03:45:00
3467,4/6/2022 4:00,1,2022-04-06 04:00:00
3468,4/6/2022 4:15,1,2022-04-06 04:15:00
3469,4/6/2022 4:30,1,2022-04-06 04:30:00
3470,4/6/2022 4:45,1,2022-04-06 04:45:00
3471,4/6/2022 5:00,1,2022-04-06 05:00:00
3472,4/6/2022 5:15,1,2022-04-06 05:15:00
3473,4/6/2022 5:30,1,2022-04-06 05:30:00
3474,4/6/2022 5:45,1,2022-04-06 05:45:00
3475,4/6/2022 6:00,1,2022-04-06 06:00:00
3476,4/6/2022 6:15,1,2022-04-06 06:15:00
3477,4/6/2022 6:30,1,2022-04-06 06:30:00
3478,4/6/2022 6:45,1,2022-04-06 06:45:00
3479,4/6/2022 7:00,1,2022-04-06 07:00:00
3480,4/6/2022 7:15,1,2022-04-06 07:15:00
3481,4/6/2022 7:30,1,2022-04-06 07:30:00
3482,4/6/2022 7:45,1,2022-04-06 07:45:00
3483,4/6/2022 8:00,1,2022-04-06 08:00:00
3484,4/6/2022 8:15,1,2022-04-06 08:15:00
3485,4/6/2022 8:30,1,2022-04-06 08:30:00
3486,4/6/2022 8:45,1,2022-04-06 08:45:00
3487,4/6/2022 9:00,1,2022-04-06 09:00:00
3488,4/6/2022 9:15,1,2022-04-06 09:15:00
3489,4/6/2022 9:30,1,2022-04-06 09:30:00
3490,4/6/2022 9:45,1,2022-04-06 09:45:00
3491,4/7/2022 0:00,1,2022-04-07 00:00:00
3492,4/7/2022 0:15,1,2022-04-07 00:15:00
3493,4/7/2022 0:30,1,2022-04-07 00:30:00
3494,4/7/2022 0:45,1,2022-04-07 00:45:00
3495,4/7/2022 1:00,1,2022-04-07 01:00:00
3496,4/7/2022 1:15,1,2022-04-07 01:15:00
3497,4/7/2022 1:30,1,2022-04-07 01:30:00
