PRI_INDEX,ROUTING_SET,START_TIME,STOP_TIME,HOUR,MINUTE,Req,Sch,Schedule Tally Delta,Net
616,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,10,45,19.73,25.6,,5.87
617,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,11,0,16.93,16.93,,0
618,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,11,15,22.43,27,,4.57
619,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,11,30,19.73,22.87,,3.14
620,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,11,45,24,24,,0
621,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,12,0,21.97,27.8,,5.83
622,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,12,15,21.97,27.4,,5.43
623,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,12,30,23.08,26.67,,3.59
624,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,12,45,19.96,27,,7.04
625,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,13,0,22.58,23,,0.42
626,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,13,15,21.78,21.93,,0.15
627,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,13,30,17.48,17.47,,-0.01
628,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,13,45,20.65,20.67,,0.02
629,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,14,0,23.08,30.13,,7.05
630,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,14,15,20.85,29,,8.15
631,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,14,30,21.97,30.33,,8.36
632,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,14,45,25.3,31.6,,6.3
633,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,15,0,18.6,25.2,,6.6
634,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,15,15,20.85,27.4,,6.55
635,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,15,30,24.28,20.6,,-3.68
636,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,15,45,20.85,25.87,,5.02
637,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,16,0,25.3,29.87,,4.57
638,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,16,15,21.97,28.93,,6.96
639,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,16,30,20.85,27.67,,6.82
640,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,16,45,15.21,22,,6.79
641,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,17,0,16.34,15.67,,-0.67
642,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,17,15,15.21,15.67,,0.46
643,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,17,30,16.34,15,,-1.34
644,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,17,45,12.91,12.67,,-0.24
645,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,18,0,12.91,13.87,,0.96
646,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,18,15,10.88,12.07,,1.19
647,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,18,30,14.06,11.8,,-2.26
648,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,18,45,10.07,10.07,,0
649,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,19,0,8.27,8.27,,0
650,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,19,15,12.91,9.67,,-3.24
651,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,19,30,11.75,10,,-1.75
652,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,19,45,8.19,7.67,,-0.52
653,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,20,0,6.79,8,,1.21
654,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,20,15,5.57,7,,1.43
655,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,20,30,7.71,9,,1.29
656,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,20,45,7.99,8,,0.01
657,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,21,0,5.57,5.67,,0.1
658,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,21,15,4.28,5,,0.72
659,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,21,30,5.57,5,,-0.57
660,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,21,45,4.67,4.67,,0
661,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,22,0,5.57,3,,-2.57
662,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,22,15,4.28,3,,-1.28
663,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,22,30,4.28,3,,-1.28
664,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,22,45,2,2,,0
665,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,23,0,0,1,,1
666,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,23,15,2.87,2,,-0.87
667,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,23,30,2,2,,0
668,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,23,45,0,1.67,,1.67
669,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,0,0,2,2,,0
670,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,0,15,2,2,,0
671,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,0,30,2,2,,0
672,NetClaim Multiskill - Global,11/7/2022 1:00:00 AM,11/8/2022 1:00:00 AM,0,45,4.28,2,,-2.28
673,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,1,0,2,2,,0
674,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,1,15,3.25,2,,-1.25
675,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,1,30,1.49,2,,0.51
676,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,1,45,2,2,,0
677,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,2,0,1.25,2,,0.75
678,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,2,15,0,1,,1
679,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,2,30,0,1,,1
680,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,2,45,0,2,,2
681,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,3,0,0,2,,2
682,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,3,15,0,1.67,,1.67
683,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,3,30,0,1,,1
684,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,3,45,0,1,,1
685,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,4,0,0,1,,1
686,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,4,15,2.51,1,,-1.51
687,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,4,30,1,1,,0
688,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,4,45,1.01,0.67,,-0.34
689,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,5,0,0,0,,0
690,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,5,15,0,0,,0
691,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,5,30,1,1,,0
692,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,5,45,2,2,,0
693,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,6,0,4.74,2,,-2.74
694,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,6,15,0,2,,2
695,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,6,30,2,2,,0
696,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,6,45,4.74,2,,-2.74
697,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,7,0,2.93,2.93,,0
698,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,7,15,3.68,5,,1.32
699,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,7,30,5.75,5,,-0.75
700,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,7,45,3.68,5,,1.32
701,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,8,0,5.7,7,,1.3
702,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,8,15,10,10,,0
703,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,8,30,9.39,10.93,,1.54
704,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,8,45,9,9,,0
705,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,9,0,14.06,13,,-1.06
706,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,9,15,13,13,,0
707,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,9,30,14.2,14.2,,0
708,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,9,45,18.65,24,,5.35
709,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,10,0,16.34,24,,7.66
710,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,10,15,23.08,24,,0.92
711,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,10,30,18.6,25,,6.4
712,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,10,45,15.21,22,,6.79
713,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,11,0,19.27,19.27,,0
714,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,11,15,19.73,26.27,,6.54
715,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,11,30,21.97,27.33,,5.36
716,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,11,45,20.85,27.6,,6.75
717,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,12,0,21.97,29.73,,7.76
718,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,12,15,23.11,30.87,,7.76
719,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,12,30,28.61,32,,3.39
720,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,12,45,19.73,27.33,,7.6
721,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,13,0,19.26,19,,-0.26
722,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,13,15,18.11,19,,0.89
723,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,13,30,20.37,23,,2.63
724,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,13,45,15.41,20.07,,4.66
725,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,14,0,24.19,31.67,,7.48
726,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,14,15,20.85,28,,7.15
727,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,14,30,21.97,29.67,,7.7
728,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,14,45,27.51,34.33,,6.82
729,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,15,0,23.08,31,,7.92
730,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,15,15,24.19,32,,7.81
731,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,15,30,20.33,20.33,,0
732,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,15,45,25.62,30.4,,4.78
733,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,16,0,26.41,34,,7.59
734,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,16,15,21.97,31.6,,9.63
735,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,16,30,21.97,28.67,,6.7
736,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,16,45,17.48,25.67,,8.19
737,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,17,0,20.85,18.6,,-2.25
738,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,17,15,12.59,16.67,,4.08
739,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,17,30,14,14,,0
740,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,17,45,12.91,14,,1.09
741,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,18,0,15.21,15.33,,0.12
742,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,18,15,15.21,16,,0.79
743,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,18,30,10.58,12,,1.42
744,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,18,45,12.91,13.67,,0.76
745,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,19,0,9.39,11.33,,1.94
746,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,19,15,8.19,9,,0.81
747,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,19,30,9.39,10,,0.61
748,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,19,45,4.38,6.07,,1.69
749,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,20,0,6.79,7,,0.21
750,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,20,15,6.79,7.93,,1.14
751,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,20,30,6.79,7,,0.21
752,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,20,45,7.99,7.33,,-0.66
753,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,21,0,6.79,5.07,,-1.72
754,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,21,15,4.28,4,,-0.28
755,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,21,30,4.28,4,,-0.28
756,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,21,45,4.28,4,,-0.28
757,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,22,0,4.28,3,,-1.28
758,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,22,15,0,2,,2
759,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,22,30,4.28,3,,-1.28
760,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,22,45,0,2,,2
761,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,23,0,0,2,,2
762,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,23,15,4.28,4,,-0.28
763,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,23,30,4.28,3,,-1.28
764,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,23,45,4.28,2.67,,-1.61
765,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,0,0,2.35,2.6,,0.25
766,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,0,15,2.87,2.67,,-0.2
767,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,0,30,1.44,2,,0.56
768,NetClaim Multiskill - Global,11/8/2022 1:00:00 AM,11/9/2022 1:00:00 AM,0,45,4.28,2,,-2.28
769,NetClaim Multiskill - Global,11/10/2022,11/11/2022,0,0,2.93,3,,0.07
770,NetClaim Multiskill - Global,11/10/2022,11/11/2022,0,15,4.28,2.67,,-1.61
771,NetClaim Multiskill - Global,11/10/2022,11/11/2022,0,30,2.87,1,,-1.87
772,NetClaim Multiskill - Global,11/10/2022,11/11/2022,0,45,2,2,,0
773,NetClaim Multiskill - Global,11/10/2022,11/11/2022,1,0,4.28,3,,-1.28
774,NetClaim Multiskill - Global,11/10/2022,11/11/2022,1,15,2.87,3,,0.13
775,NetClaim Multiskill - Global,11/10/2022,11/11/2022,1,30,4.21,3,,-1.21
776,NetClaim Multiskill - Global,11/10/2022,11/11/2022,1,45,2.87,3,,0.13
777,NetClaim Multiskill - Global,11/10/2022,11/11/2022,2,0,0.75,3,,2.25
778,NetClaim Multiskill - Global,11/10/2022,11/11/2022,2,15,2.51,3,,0.49
779,NetClaim Multiskill - Global,11/10/2022,11/11/2022,2,30,0,1,,1
780,NetClaim Multiskill - Global,11/10/2022,11/11/2022,2,45,1.77,2,,0.23
781,NetClaim Multiskill - Global,11/10/2022,11/11/2022,3,0,0,2,,2
782,NetClaim Multiskill - Global,11/10/2022,11/11/2022,3,15,2.51,1.67,,-0.84
783,NetClaim Multiskill - Global,11/10/2022,11/11/2022,3,30,0,1,,1
784,NetClaim Multiskill - Global,11/10/2022,11/11/2022,3,45,1,1,,0
785,NetClaim Multiskill - Global,11/10/2022,11/11/2022,4,0,0,1,,1
786,NetClaim Multiskill - Global,11/10/2022,11/11/2022,4,15,0,1,,1
787,NetClaim Multiskill - Global,11/10/2022,11/11/2022,4,30,2.51,1,,-1.51
788,NetClaim Multiskill - Global,11/10/2022,11/11/2022,4,45,0.67,0.67,,0
789,NetClaim Multiskill - Global,11/10/2022,11/11/2022,5,0,0,0,,0
790,NetClaim Multiskill - Global,11/10/2022,11/11/2022,5,15,0,0,,0
791,NetClaim Multiskill - Global,11/10/2022,11/11/2022,5,30,2.51,1,,-1.51
792,NetClaim Multiskill - Global,11/10/2022,11/11/2022,5,45,1.71,2,,0.29
793,NetClaim Multiskill - Global,11/10/2022,11/11/2022,6,0,2.51,2,,-0.51
794,NetClaim Multiskill - Global,11/10/2022,11/11/2022,6,15,3.68,2,,-1.68
795,NetClaim Multiskill - Global,11/10/2022,11/11/2022,6,30,3.68,2,,-1.68
796,NetClaim Multiskill - Global,11/10/2022,11/11/2022,6,45,2.51,1,,-1.51
797,NetClaim Multiskill - Global,11/10/2022,11/11/2022,7,0,1,1,,0
798,NetClaim Multiskill - Global,11/10/2022,11/11/2022,7,15,3.68,4,,0.32
799,NetClaim Multiskill - Global,11/10/2022,11/11/2022,7,30,4,4,,0
800,NetClaim Multiskill - Global,11/10/2022,11/11/2022,7,45,0.9,5,,4.1
801,NetClaim Multiskill - Global,11/10/2022,11/11/2022,8,0,6.55,8,,1.45
802,NetClaim Multiskill - Global,11/10/2022,11/11/2022,8,15,8.19,8,,-0.19
803,NetClaim Multiskill - Global,11/10/2022,11/11/2022,8,30,7,7,,0
804,NetClaim Multiskill - Global,11/10/2022,11/11/2022,8,45,8.67,8.67,,0
805,NetClaim Multiskill - Global,11/10/2022,11/11/2022,9,0,9.67,9.67,,0
806,NetClaim Multiskill - Global,11/10/2022,11/11/2022,9,15,9.53,9.53,,0
807,NetClaim Multiskill - Global,11/10/2022,11/11/2022,9,30,14.06,12,,-2.06
808,NetClaim Multiskill - Global,11/10/2022,11/11/2022,9,45,18.6,20,,1.4
809,NetClaim Multiskill - Global,11/10/2022,11/11/2022,10,0,16.34,20,,3.66
810,NetClaim Multiskill - Global,11/10/2022,11/11/2022,10,15,18.16,24,,5.84
811,NetClaim Multiskill - Global,11/10/2022,11/11/2022,10,30,21.97,24,,2.03
812,NetClaim Multiskill - Global,11/10/2022,11/11/2022,10,45,23.08,24,,0.92
813,NetClaim Multiskill - Global,11/10/2022,11/11/2022,11,0,19,19,,0
814,NetClaim Multiskill - Global,11/10/2022,11/11/2022,11,15,17.26,25,,7.74
815,NetClaim Multiskill - Global,11/10/2022,11/11/2022,11,30,23.08,29,,5.92
816,NetClaim Multiskill - Global,11/10/2022,11/11/2022,11,45,21.97,28.93,,6.96
817,NetClaim Multiskill - Global,11/10/2022,11/11/2022,12,0,17.48,26,,8.52
818,NetClaim Multiskill - Global,11/10/2022,11/11/2022,12,15,21.97,29,,7.03
819,NetClaim Multiskill - Global,11/10/2022,11/11/2022,12,30,19.03,32,,12.97
820,NetClaim Multiskill - Global,11/10/2022,11/11/2022,12,45,20.71,29,,8.29
821,NetClaim Multiskill - Global,11/10/2022,11/11/2022,13,0,17.16,19,,1.84
822,NetClaim Multiskill - Global,11/10/2022,11/11/2022,13,15,19.9,24,,4.1
823,NetClaim Multiskill - Global,11/10/2022,11/11/2022,13,30,20.47,20.47,,0
824,NetClaim Multiskill - Global,11/10/2022,11/11/2022,13,45,21.97,20.67,,-1.3
825,NetClaim Multiskill - Global,11/10/2022,11/11/2022,14,0,23.38,28.67,,5.29
826,NetClaim Multiskill - Global,11/10/2022,11/11/2022,14,15,24.39,30.93,,6.54
827,NetClaim Multiskill - Global,11/10/2022,11/11/2022,14,30,28.37,31.07,,2.7
828,NetClaim Multiskill - Global,11/10/2022,11/11/2022,14,45,23.32,30.93,,7.61
829,NetClaim Multiskill - Global,11/10/2022,11/11/2022,15,0,28.61,33,,4.39
830,NetClaim Multiskill - Global,11/10/2022,11/11/2022,15,15,21.97,27.67,,5.7
831,NetClaim Multiskill - Global,11/10/2022,11/11/2022,15,30,21.7,20.33,,-1.37
832,NetClaim Multiskill - Global,11/10/2022,11/11/2022,15,45,24.28,29.53,,5.25
833,NetClaim Multiskill - Global,11/10/2022,11/11/2022,16,0,19.73,28,,8.27
834,NetClaim Multiskill - Global,11/10/2022,11/11/2022,16,15,18.6,28.33,,9.73
835,NetClaim Multiskill - Global,11/10/2022,11/11/2022,16,30,21.97,28,,6.03
836,NetClaim Multiskill - Global,11/10/2022,11/11/2022,16,45,17.48,30,,12.52
837,NetClaim Multiskill - Global,11/10/2022,11/11/2022,17,0,14.03,20.67,,6.64
838,NetClaim Multiskill - Global,11/10/2022,11/11/2022,17,15,16.34,19.67,,3.33
839,NetClaim Multiskill - Global,11/10/2022,11/11/2022,17,30,14.06,16,,1.94
840,NetClaim Multiskill - Global,11/10/2022,11/11/2022,17,45,11.75,16,,4.25
841,NetClaim Multiskill - Global,11/10/2022,11/11/2022,18,0,9.39,15.47,,6.08
842,NetClaim Multiskill - Global,11/10/2022,11/11/2022,18,15,11.76,17.33,,5.57
843,NetClaim Multiskill - Global,11/10/2022,11/11/2022,18,30,12.91,14.67,,1.76
844,NetClaim Multiskill - Global,11/10/2022,11/11/2022,18,45,8.11,15,,6.89
845,NetClaim Multiskill - Global,11/10/2022,11/11/2022,19,0,9.39,13.33,,3.94
846,NetClaim Multiskill - Global,11/10/2022,11/11/2022,19,15,8.19,12,,3.81
847,NetClaim Multiskill - Global,11/10/2022,11/11/2022,19,30,8.19,12,,3.81
848,NetClaim Multiskill - Global,11/10/2022,11/11/2022,19,45,6.96,11,,4.04
849,NetClaim Multiskill - Global,11/10/2022,11/11/2022,20,0,6.79,7,,0.21
850,NetClaim Multiskill - Global,11/10/2022,11/11/2022,20,15,6.79,7,,0.21
851,NetClaim Multiskill - Global,11/10/2022,11/11/2022,20,30,6.79,7,,0.21
852,NetClaim Multiskill - Global,11/10/2022,11/11/2022,20,45,6.79,5.33,,-1.46
853,NetClaim Multiskill - Global,11/10/2022,11/11/2022,21,0,4.28,4.33,,0.05
854,NetClaim Multiskill - Global,11/10/2022,11/11/2022,21,15,1.06,3,,1.94
855,NetClaim Multiskill - Global,11/10/2022,11/11/2022,21,30,3,3,,0
856,NetClaim Multiskill - Global,11/10/2022,11/11/2022,21,45,4.28,3,,-1.28
857,NetClaim Multiskill - Global,11/10/2022,11/11/2022,22,0,2.87,2,,-0.87
858,NetClaim Multiskill - Global,11/10/2022,11/11/2022,22,15,4.28,2,,-2.28
859,NetClaim Multiskill - Global,11/10/2022,11/11/2022,22,30,0.96,2,,1.04
860,NetClaim Multiskill - Global,11/10/2022,11/11/2022,22,45,2.87,2,,-0.87
861,NetClaim Multiskill - Global,11/10/2022,11/11/2022,23,0,1.15,2,,0.85
862,NetClaim Multiskill - Global,11/10/2022,11/11/2022,23,15,2.87,3,,0.13
